Sensor 1,Sensor 2,Sensor 3,Sensor 4,d_Sensor 1,d_Sensor 2,d_Sensor 3,d_Sensor 4,timeTracker
0.47297297297297297,0.4351669941060904,0.4552572706935123,0.4777777777777778,0.0,0.0,0.0,0.0,1573784442.2145116
0.47297297297297297,0.4351669941060904,0.4574944071588367,0.4777777777777778,0.0,0.0,0.12177473492688336,0.0,1573784442.2236972
0.4604989604989605,0.42337917485265225,0.4507630084571421,0.46954732510288066,-0.3378195345652973,-0.3192361417011951,-0.13896396876032574,-0.22289601663361913,1573784442.2360055
0.45729374308159065,0.4223710312715809,0.44735440303978125,0.4653563584033932,-0.3305406071880652,-0.2294230634753441,-0.22120517520174798,-0.29550225611330716,1573784442.2460086
0.45623863068505266,0.42257752165208606,0.4462232777798182,0.46283380991945394,-0.2601252931210399,-0.14523927558555016,-0.18137628453463295,-0.2742585305669489,1573784442.257102
0.45411262109764755,0.42271391843283335,0.4454734693801346,0.4611547149827418,-0.24117243778843694,-0.09744613428690907,-0.15003211268955463,-0.24325657378809346,1573784442.268219
0.45321048859851903,0.4222389902932759,0.4455958029784731,0.4606909463944333,-0.20432339544354566,-0.08288149069017807,-0.11186754873374613,-0.19819727321246705,1573784442.279472
0.45199818431738564,0.4213831801332559,0.4456869462814122,0.45970692985925077,-0.18409699699750834,-0.08165272525946975,-0.08553734634894537,-0.17464408983156754,1573784442.2905478
0.45153810141734924,0.42250328096766004,0.4457574713747106,0.45951289384447475,-0.15685526216172396,-0.04863203186361977,-0.06719431120044024,-0.14400115941314015,1573784442.3016124
0.45117221414643893,0.4217843131966483,0.4458136590186429,0.4593587584359855,-0.13469449521030544,-0.05224061675379677,-0.054081972340763465,-0.11982548296300458,1573784442.3120668
0.4512678544083581,0.4226723985616218,0.44585947497757344,0.45923338580063566,-0.1098667229613719,-0.029811683869251475,-0.044450015231830134,-0.10095804857541721,1573784442.3216627
0.4517068008061125,0.4230739612639467,0.44589754640140555,0.4591294267406665,-0.08389616792737192,-0.018823116388750814,-0.03724810688828887,-0.08605282794199373,1573784442.3312142
0.4520775594738184,0.4240420433230954,0.4459296825546627,0.4590418369381561,-0.06377296957214021,-0.0017970943418880586,-0.03174077361990832,-0.0741828331762962,1573784442.340791
0.45208540034138534,0.4248758423022611,0.44628163659937203,0.4589670395870959,-0.05359123249195402,0.010593944428905393,-0.023213382673174167,-0.06464414420815781,1573784442.3503373
0.4523801055438344,0.42587758513709295,0.4465873727529131,0.4589024282165418,-0.04136044492938408,0.02313725412949297,-0.01668096647131645,-0.05689239260110771,1573784442.359875
0.45290802882906805,0.4264970175774283,0.446569575789707,0.45789463071061,-0.028524821757301103,0.0280465959151546,-0.015015798269486439,-0.06226781737875775,1573784442.3699622
0.4531192209175484,0.427539259881842,0.4470912750694945,0.4579025949596655,-0.02225611968302342,0.03585195753276099,-0.008679881086844303,-0.05496690685876426,1573784442.3810325
0.4533065377684099,0.42752535618487864,0.44781319414136433,0.4579096409732721,-0.01751128678041053,0.03167244140700757,-0.0015040796194267705,-0.04882259505818349,1573784442.3922758
0.4539321070889638,0.42862949522302757,0.4484648011904653,0.45818538218852745,-0.009144075665588178,0.038837036777751764,0.004318563783767126,-0.041065158222610976,1573784442.403336
0.45427881628590366,0.42984815379641084,0.4490554476411973,0.4581770277460884,-0.0047102780084317,0.046144715219656504,0.008923808223379522,-0.0369389136800162,1573784442.4143507
0.45459269621189496,0.43096329067729056,0.44981820042162873,0.45841359116511515,-0.00131108100833648,0.05159385619108906,0.014331106005611705,-0.03129183096507886,1573784442.4253836
0.45507902309611553,0.4311791381165009,0.4505177723391261,0.4583951901768743,0.003397157945932936,0.0486901640575698,0.019078995238086056,-0.028533686470925686,1573784442.4355898
0.4557182535531726,0.4321453596872106,0.45116117042734466,0.4583784456087264,0.009241461966610152,0.053385862373396736,0.02317636105574427,-0.026172409006170162,1573784442.4451597
0.4564955950332373,0.43285058096992823,0.4519579435929498,0.4583631437028384,0.015583179877669544,0.05503274020072704,0.027999371395993074,-0.024123206969837923,1573784442.4549093
0.45721763522407266,0.4340441332433964,0.4526975744276,0.4585539273187646,0.020889597488014847,0.060719645704445754,0.03198336586518795,-0.020647393064022038,1573784442.464476
0.4578894858760725,0.4348045474766794,0.45338538125134364,0.4587302905556622,0.02513685943647667,0.062217732169933065,0.035103618470825666,-0.01766165764351728,1573784442.4740736
0.4585156967674431,0.43499295428610785,0.4536512293854476,0.45832155585334117,0.028481904878635868,0.058963610593458775,0.03453671015871392,-0.019499589398182346,1573784442.483692
0.4585958966944233,0.43582990590113635,0.4535352045674602,0.45812488596107137,0.026815065951576643,0.06060204060082119,0.0312797047403516,-0.019467775575474373,1573784442.494016
0.4591557506066976,0.43710032244890357,0.4544745143570818,0.45848064476567946,0.028563044910585575,0.06430032780701081,0.03491900010407444,-0.016090624587192164,1573784442.505262
0.4599968041358248,0.43830452107726675,0.4555352403647493,0.4588145399124772,0.03192733477149993,0.06730078270991549,0.0390210919921812,-0.013092208162226945,1573784442.5164757
0.46048196291334514,0.43960414667041475,0.4565436386820268,0.45912840559588297,0.0327748620160526,0.070722765628825,0.042591431073940124,-0.010421938097186383,1573784442.5275311
0.4610895110470831,0.44021197587413696,0.45750218719371816,0.4594238845116867,0.03427275181890399,0.06967645687400989,0.04559055937329195,-0.0080703779971916,1573784442.5385535
0.46196082609410677,0.4415473105212621,0.45857903827633867,0.4598647237996614,0.03714458091551377,0.07295719654329619,0.04903487275067127,-0.005104842875867981,1573784442.5495942
