1,2,3,4,d1,d2,d3,d4,hours,minutes,seconds
0.7313085700956571,0.7516859538097688,0.728809324600249,0.781483493999021,0.1058008862443277,0.1868385604428446,0.2949369768592641,0.3451992095336397,10.0,50.0,1.139983
0.7323406912054578,0.7538913269892261,0.731525450142506,0.7850051560237166,0.1059074299448234,0.1888782251346419,0.2945188256601682,0.3462610954354146,10.0,50.0,1.149434
0.7333425966157017,0.7562911056073329,0.7347732235432672,0.7883143183062745,0.1059014218693578,0.1917179684907159,0.2970659217118354,0.3463719319008484,10.0,50.0,1.158912
0.7343141327387589,0.7586099821088973,0.7371367650418255,0.7917871617041443,0.1057878383183069,0.1940655070008309,0.2944875836934217,0.3470564525629025,10.0,50.0,1.168432
0.7352553003184706,0.7608438776134681,0.740383636589716,0.7950518583269123,0.1056097680974676,0.1960034827585201,0.297085933678195,0.3470008417725297,10.0,50.0,1.17788
0.7363635666223545,0.7635534293024574,0.7438085537980891,0.7984819875703344,0.1056384061154169,0.1989632546594798,0.2988001116651112,0.3464013431994747,10.0,50.0,1.188274
0.7374418297189231,0.765894706089279,0.747061637657133,0.8017081450016303,0.1054585389800757,0.1997220703824007,0.2988082957974788,0.3446684283489647,10.0,50.0,1.199155
0.7384895591998094,0.7675687497533357,0.7490874948730903,0.80473383648321,0.1052335332330448,0.1976925403224047,0.2933199983836068,0.3423944589649987,10.0,50.0,1.209945
0.7395064177596169,0.7700075252489914,0.7519992855965283,0.807564926161946,0.1049262835881201,0.1989191753122931,0.2919896830874243,0.3394030885736436,10.0,50.0,1.220806
0.7404922449395838,0.7723554462615427,0.7550911234822237,0.8102090256233492,0.1045461630091711,0.199653127997957,0.2915497047712417,0.335670002594961,10.0,50.0,1.231714
0.7414470404313963,0.774321106636624,0.7576754998784921,0.8123178291163861,0.104130216902459,0.1988858910337307,0.2889756424050781,0.3299191813038816,10.0,50.0,1.242506
0.7421722106542339,0.7761922154524978,0.7594197998328557,0.8142710898540081,0.1033166663672004,0.1983736732775747,0.2832671242429785,0.3237977122555449,10.0,50.0,1.252517
0.7428691250625871,0.7779706411839203,0.7617040234523332,0.8160807149357809,0.1025135033721502,0.1977993453059315,0.2808039421085741,0.317024923714663,10.0,50.0,1.262154
0.7435387680603676,0.779658825082388,0.7631860678921785,0.8177579875232527,0.1016678916100091,0.1969509761584278,0.2741353209608187,0.3093362398237016,10.0,50.0,1.2717
0.7441821261585215,0.7809777328280981,0.7652046998236447,0.8193135009768543,0.1007891150295618,0.1946890025887279,0.2707191713998127,0.3007733110941419,10.0,50.0,1.281112
0.7448001813384508,0.7822199355243001,0.7664607187183636,0.8207571287147623,0.09983388802454841,0.1920801562648984,0.262723419808871,0.2911226922663039,10.0,50.0,1.290628
0.7452039120109224,0.7833900040872022,0.7685582530627046,0.8217830129016831,0.09829452231608184,0.1892359056488685,0.2602011175421194,0.2782801253333033,10.0,50.0,1.300058
0.7457763379099402,0.7847615109905219,0.7702304649181239,0.8227310959167625,0.09710825926188588,0.1868459868121439,0.2542380198664438,0.2637091961800467,10.0,50.0,1.310306
0.7463265449988666,0.7863280914309563,0.7721031974180521,0.823906612723824,0.09579293776426971,0.1850093163648485,0.2490650688582473,0.2502561285509688,10.0,50.0,1.321113
0.746855415961216,0.7875565184118077,0.7738697303501626,0.8250034517042,0.09441360321374885,0.1818202715416585,0.2433611127907584,0.2363580247176111,10.0,50.0,1.33204
0.7473638127904311,0.7879344460104272,0.7758330159992223,0.8260278235974623,0.09299608826161494,0.175142496721496,0.2391646732660263,0.2224388493810174,10.0,50.0,1.342905
0.7476731732747459,0.7885393978328405,0.7776933275882798,0.8272643663454669,0.09103769958923566,0.1691411839167525,0.2346832834721357,0.2114023758969437,10.0,50.0,1.353706
0.7481451844780497,0.7896015019438994,0.7794539258317591,0.8284283999228751,0.08953801127299757,0.1652998439768831,0.2298469198841443,0.200709510083014,10.0,50.0,1.364523
0.7485993182529797,0.7898766329694362,0.780243998327057,0.8292543500778815,0.08811477109225847,0.1576824939312396,0.2196185996757151,0.1885095490530154,10.0,50.0,1.374517
0.749036312103766,0.7910822337568126,0.7818274745034717,0.8302916691864279,0.08673942748558422,0.1558596014231462,0.2157646125199048,0.180226412395786,10.0,50.0,1.383982
0.7496276278192953,0.7912930102524209,0.7824841302969735,0.8315295107686672,0.08591669988589923,0.1480228659690882,0.2051239598497801,0.1750416359295003,10.0,50.0,1.393524
0.7502003062234414,0.7921762567136265,0.7841852243250949,0.8327042429507671,0.08508865768323053,0.144595299789315,0.2032229085273382,0.1701213915168376,10.0,50.0,1.402936
0.7505857888447209,0.7932442914314113,0.7849921607858432,0.8338187935045152,0.08362048899586391,0.1425409739010154,0.1944200439029173,0.1651200704889568,10.0,50.0,1.412475
0.7511236142526988,0.7942684389234705,0.7865427802357814,0.8348760813742009,0.08272624949753274,0.1404376271717178,0.1920453729697048,0.16028494080101,10.0,50.0,1.421937
0.7516443395704806,0.7952499400132914,0.7874934152016133,0.8358789870094062,0.08169536297926065,0.1378669527469966,0.184779898821924,0.1549684504955901,10.0,50.0,1.432003
0.7523133714088186,0.7959684937488086,0.7883881321866266,0.8368303289665051,0.0810311630792371,0.1336374471210007,0.176969208179442,0.1492117441060566,10.0,50.0,1.442838
0.7529648475978934,0.7966523845403618,0.789993464991048,0.8384557730662855,0.08033788309311443,0.1293897664538589,0.1746753064286093,0.1492487749793447,10.0,50.0,1.4537
