1,2,3,4,d1,d2,d3,d4,hours,minutes,seconds
0.44,0.432,0.456,0.4977777777777778,0.0,0.0,0.0,0.0,15.0,4.0,34.451422
0.44,0.436,0.46,0.4977777777777778,0.0,0.1951973938336244,0.1951973938336244,0.0,15.0,4.0,34.461668
0.4346666666666666,0.4319787234042553,0.4613404255319149,0.5007407407407407,-0.1636031429107768,-0.04201207570546397,0.1650491180616693,0.09089063495043065,15.0,4.0,34.472535
0.4319681274900398,0.429958149954718,0.4599959880916371,0.4999950726779995,-0.1927165385908069,-0.10091749699593,0.07481648490957786,0.04233802902411993,15.0,4.0,34.483387
0.4319746174640308,0.4271196769535525,0.4608046935837019,0.4995482022468799,-0.1399413863354053,-0.1531006843172187,0.07483006555453793,0.02019452967512889,15.0,4.0,34.494189
0.4333323476675323,0.4279539499537484,0.4626921605656031,0.4902883924691361,-0.07383909265016722,-0.08963145833803558,0.09711658364849146,-0.1751185497341248,15.0,4.0,34.505096
0.4389658928055967,0.4285470922987487,0.4628826487875599,0.4914163011832989,0.08293161528261789,-0.05106752584276571,0.08139230364050799,-0.08597951817130384,15.0,4.0,34.515076
0.4433077469670993,0.427963674945189,0.4640430961047148,0.4922543627659283,0.1952314441629938,-0.0535523868508735,0.08885273629076303,-0.03507352161013641,15.0,4.0,34.524522
0.4467377836798611,0.4284245155779527,0.4649487541970347,0.4929009267277308,0.2444402165608323,-0.03414662199341915,0.08982901275002411,-0.008419295223638879,15.0,4.0,34.534055
0.4486281490402631,0.4279694778193368,0.4648511097220469,0.4934145068293941,0.2329498351607575,-0.0366261207620965,0.0760299181778835,0.005706029671392563,15.0,4.0,34.543478
0.4509707867747131,0.423103682135022,0.4655187807356791,0.4946826913422324,0.2363348000753243,-0.1091861545676824,0.07534227898666933,0.0307065570279677,15.0,4.0,34.5529
0.4529271973772529,0.4239013486441571,0.4660760076186689,0.4918133944513171,0.2310550155736255,-0.07245576180695286,0.07340880349488339,-0.03015129057834472,15.0,4.0,34.562351
0.4545817468218014,0.4245731803292829,0.4671849320106788,0.4930555811925267,0.220711317469196,-0.04621052719444035,0.07741073903986335,0.0008324138144956035,15.0,4.0,34.572369
0.4559965141952086,0.4257637287597831,0.4681424328268525,0.4913388024640239,0.2074676388059955,-0.01849936430165901,0.0784063656877581,-0.02925745057258767,15.0,4.0,34.583337
0.4572180642620188,0.4250542009490312,0.4689766193985261,0.491815485590207,0.1942842370231931,-0.02656651393026258,0.07820641381866758,-0.01585223574081973,15.0,4.0,34.594278
0.4582819256189685,0.4255290356915419,0.4702408034269199,0.4916125520366293,0.1813811835145473,-0.01575627159283621,0.08133315647396479,-0.0162882722285283,15.0,4.0,34.605262
0.4597601290024796,0.426461027456649,0.4713671533514981,0.4925914032037425,0.1756820457925057,-0.001126487975638238,0.08320227115889661,-0.000999056675006594,15.0,4.0,34.616055
0.461596282678942,0.4272913622288779,0.4728607855473237,0.4918118116024778,0.1748234029808103,0.009535955560152827,0.08734175345866521,-0.01074667795072532,15.0,4.0,34.626955
0.4632509092929832,0.4280350954952893,0.4746822787246922,0.4926881813383308,0.1735067506127638,0.01782564648618998,0.09425209828191111,0.001835342382940005,15.0,4.0,34.637137
0.4647465929272245,0.428256930757574,0.4754398640277475,0.4934778222331175,0.1720470838933908,0.01852513129053424,0.09318060123747789,0.01216400797871351,15.0,4.0,34.646568
0.4661026841899538,0.4280305296724923,0.4769964330800198,0.4937107774621621,0.1694260996177732,0.01385930849637644,0.09833343538906214,0.0136690581690868,15.0,4.0,34.656045
0.4673358006788333,0.4290430311198118,0.4784298454940364,0.4916272386254755,0.1661040414124052,0.02351346898454144,0.1022195318878623,-0.01198067787118922,15.0,4.0,34.665488
0.468895571311158,0.4295818076288819,0.4801653360278404,0.4923934951537103,0.1659803067807301,0.02693731139811752,0.1080145643167811,-0.00066598517478904,15.0,4.0,34.674965
0.4703323211156723,0.4300751786015991,0.4821858559789047,0.4922211629308908,0.1648561144321062,0.02934307391768776,0.1156027119866171,-0.002740784604891806,15.0,4.0,34.684469
0.4704184292379148,0.4305283953404588,0.4840803712712091,0.4929004617462175,0.1536588913147251,0.03076979137852761,0.1211030133988093,0.004871702118498286,15.0,4.0,34.694503
0.4716764348537542,0.4312986322506173,0.4858557111099143,0.4935272667008158,0.1507368054454997,0.03416067490169979,0.1243245494583036,0.01041256376257898,15.0,4.0,34.705335
0.4724601743309896,0.4320156166668874,0.4871291172008773,0.4937148091028052,0.1447861993399097,0.03668762342393236,0.1237294214675735,0.01108136386151523,15.0,4.0,34.716295
0.4735553926847118,0.4326841044594225,0.4886938088136269,0.4942643538539189,0.1415121932235337,0.03864142212483542,0.1251973531498596,0.01472515673718922,15.0,4.0,34.727081
0.4745756503447432,0.4333083496583697,0.4905357690207467,0.4947754313779102,0.1380570151991267,0.04005673004997892,0.1281949394940715,0.01757277060685238,15.0,4.0,34.737869
