1,2,3,4,d1,d2,d3,d4,time
0.4323481885805444,0.4415807887740332,0.4222794134086542,0.4163252151263547,0.1060521810279046,0.1204290852262366,0.1744034684376492,-0.03759862264267654,2161.863213
0.4334676480051448,0.4432490247398856,0.4245885352804827,0.4167517839129665,0.1058989348372329,0.1237821489678244,0.178302597551576,-0.02788336552814066,2161.873979
0.4349846183184154,0.444806602713622,0.4262111022569123,0.4180866839229583,0.1082570280978252,0.1256182426858621,0.1756710220980081,-0.009683222861357414,2161.88481
0.4368765098035004,0.4467429323578891,0.4271902191689984,0.4188704353074671,0.112544736370062,0.1299700801608794,0.1681417789580033,0.000349214702680253,2161.895789
0.4381945600333493,0.448568571232766,0.4290963639559408,0.4195963045810294,0.1135375770944023,0.1338326108829144,0.1695425281551442,0.008661876352885508,2161.906138
0.4371283165220588,0.4502883906268554,0.4313786425721653,0.420269887280213,0.09910053997722126,0.1376994849971419,0.1754028268404421,0.01579082864169466,2161.915596
0.4388296191256849,0.4519075021432569,0.433534878078148,0.4208961304791256,0.1050532931030674,0.1402700019377009,0.1795990730854367,0.02124963767868154,2161.925091
0.4408863778034577,0.4520498858060829,0.435078440511192,0.4218929840409884,0.1133812537916961,0.1308540217585216,0.178215489569828,0.02986030243885293,2161.934612
0.4428506997560832,0.4539459279077077,0.4370011757572911,0.4228318799961916,0.1208045198202583,0.136429468987977,0.1801546766104171,0.03695216874926513,2161.944029
0.4447232856502024,0.4557529131916268,0.4392905589091645,0.4233175363823201,0.1268458019359006,0.1406346820777032,0.1844661029975587,0.03834233656756837,2161.953548
0.4469480907340909,0.4574724893656023,0.4414666199177885,0.4237711575000268,0.1355109335722737,0.1438383916204669,0.1877351446872928,0.03922895759045012,2161.962987
0.4486380490537232,0.4595423440026327,0.443531045677747,0.424573566148913,0.1372243466006048,0.1474018241234441,0.1879632458566999,0.0421866003017138,2161.973794
0.4506812276675101,0.4619619665841037,0.4454864187050194,0.4223594650348081,0.1412399492305903,0.1529830049054379,0.1875003100827105,0.02224264102355527,2161.984606
0.4526348272405472,0.4638566080040041,0.4473360238723978,0.4232172675675037,0.1443293291992894,0.1547088000698454,0.1865592458796226,0.02765086229345252,2161.995344
0.4544992482957216,0.4665408829951198,0.4490836748293554,0.4229107595581823,0.146256019054825,0.1610852712188686,0.1849805990554257,0.02258849082728168,2162.006279
0.4562756416505018,0.4682527740056411,0.4507335619616134,0.4237113611063223,0.1475833587319083,0.1609421777592386,0.1831653156193569,0.0271574351608666,2162.017039
0.4579657777681845,0.4703181419419943,0.4522901222242756,0.4230429672929976,0.1483286516904476,0.1631599446528236,0.1810881686955504,0.01947730432642694,2162.02769
0.4595719248943186,0.4718511750790367,0.4537579300839319,0.4234628021853618,0.149686354042468,0.1630795752452507,0.1796490644713481,0.02161814492222312,2162.037157
0.4615271350615908,0.4728636004173078,0.4551416080745691,0.4238586735473355,0.1531521938658345,0.1596288523842853,0.1778371169399059,0.02325691892870786,2162.046635
0.4629683939075912,0.4746683575773293,0.4564457550417754,0.424232400564982,0.1531884417071519,0.1616443224572587,0.1757873717297103,0.02453280779088144,2162.05601
0.4643330365995984,0.4759643928648516,0.4572444338449223,0.4245856343839366,0.1527175721572717,0.1602152163271848,0.1710251601238364,0.02547704372346106,2162.065419
0.4652034445844372,0.4763454099393152,0.4584102428520441,0.4245989331535041,0.1493630581357643,0.1532696887596182,0.1683953972071882,0.0238251407964548,2162.074903
0.4660193527363963,0.4771067569578449,0.4595105832342988,0.4249224974448204,0.1458539597503468,0.148776319842955,0.165555916156371,0.02450877233099753,2162.084363
0.4643648269884814,0.4786192571906051,0.4605493086339309,0.4252296037086087,0.1288940079002199,0.1483672042464025,0.1618493177884396,0.02478206603766723,2162.094996
0.465196376644131,0.4796686653387051,0.4615301143960863,0.4231323834807133,0.1252529095917397,0.1453352701255748,0.157909065828356,0.01182718179072054,2162.105779
0.4659787077921334,0.4806623411240679,0.4624565255516287,0.4234999209376675,0.1216139587230101,0.1422053386631309,0.1538422430162506,0.01336522956116577,2162.116531
0.4671026039399767,0.4800567465116221,0.4637201905898965,0.4238493523093795,0.120472076580176,0.1304756164245578,0.1517700640410698,0.01463459617221066,2162.127242
0.4677884912074294,0.4806214115857678,0.4649259704368837,0.4241818435777782,0.1167328958186267,0.1251739777025038,0.1494555956211477,0.01564229360503619,2162.138107
0.4684346904592887,0.4815218447732983,0.4660758211939289,0.4233277449609825,0.1130785576102021,0.1223707015800532,0.14711068056445,0.00987086224582973,2162.148791
0.4690440605747647,0.481648646078747,0.467171803037464,0.4233766440935102,0.1099346384667784,0.1150763200454086,0.1453815583072184,0.009575964385903302,2162.158244
0.4696192289373666,0.4828256880661876,0.4682160432879355,0.4237074078601271,0.1068049775336384,0.1157534115642318,0.1434957596897699,0.01108850989409475,2162.167679
0.469809324240005,0.4829021934394328,0.4684679754963189,0.4240233977359647,0.1013151175775218,0.1086322390068251,0.1372377331384721,0.0123601482053156,2162.177204
0.4699873666185418,0.4829736477285524,0.4694242133089798,0.4226743082681928,0.09596026995390187,0.1016483655591629,0.1351950036093008,0.003689885589958157,2162.186625
0.4701544342920686,0.4833705929225019,0.4706934569149181,0.4230201472922258,0.09076694210618516,0.09738553920483992,0.1351612540724903,0.005721768317453793,2162.196055
0.4706355901655772,0.4837464962821154,0.4722720998462706,0.4233510273402345,0.08808785732053775,0.09330098773155558,0.1368789475267306,0.007486752237045047,2162.205483
0.4710930172894779,0.4837861872575406,0.4738049138425918,0.4233958638897449,0.08516151457503862,0.0870025967025849,0.1373698105587613,0.007299167380286358,2162.215962
0.4715281826469702,0.4835161922996169,0.4738480060842507,0.4234383948807378,0.08224267501082601,0.07895127689145438,0.1306747906669734,0.007111598738898424,2162.226825
0.4716349434617609,0.4808547404966481,0.475281868207548,0.4237374807820741,0.07763534423206712,0.05442807923613427,0.1308252270522645,0.00820377235569296,2162.237571
0.4720350101319863,0.4813030267121309,0.47702235051293,0.4242796893892333,0.07501794372098763,0.05322378799164787,0.1324095955687002,0.01035636694678316,2162.248362
0.472416709737076,0.482352320142083,0.4787229165085365,0.4245517908903029,0.0724970213706835,0.05698699528291716,0.1336477561155134,0.01110548659797868,2162.259217
0.4727811075865819,0.4827467331204914,0.4803803374628643,0.4250632477110212,0.07008360535662354,0.05526743189502722,0.1346017424544809,0.01287986129476129,2162.270066
0.4731291982689249,0.4831218340109451,0.4819919595585346,0.425559443815593,0.06805805461016513,0.05403967296557252,0.136334934309336,0.0148093058998229,2162.279526
0.4734619105991259,0.4837794054431461,0.4839192723467471,0.4245553429684844,0.06610665177798256,0.05519186328364504,0.1395837991562752,0.008937888624631598,2162.288975
0.4737801122445404,0.4844117454693841,0.4854340998822617,0.4250687787686981,0.0642261549722559,0.05602021890987865,0.1406138360422239,0.01131662329008813,2162.298412
0.4743560087308841,0.4850197592280922,0.4872665505432121,0.4238177324849968,0.06400924923575833,0.05653477379218342,0.1430884864422388,0.003881109580161982,2162.307946
0.4749127346325623,0.4853117634810624,0.489049540368132,0.4241036271684425,0.06375451491577065,0.05493888600001638,0.1453501783904141,0.005400438508655792,2162.317336
0.4754508192850262,0.4861638778563064,0.4907801308367557,0.4236221934754618,0.06338381831796454,0.05703815930796394,0.1471201475249564,0.002284209308494907,2162.326851
0.4757048142951883,0.4869916425196969,0.492835048251625,0.424407878702143,0.0614755301001945,0.05842849027822136,0.1496512164819043,0.006426806592172007,2162.337136
0.4762093912406482,0.4880819646119647,0.494839204246833,0.4231640326548632,0.06072017662621772,0.06078699060190361,0.1512642274656076,-0.0004310133289840978,2162.348092
0.476697250715827,0.488571161209887,0.496399577859868,0.4237260665894276,0.05997505630618565,0.05990055603470486,0.1509168536314589,0.002761505756616592,2162.358927
0.4769112058009747,0.4884691512256081,0.4978989617232598,0.4242712521636402,0.05812538625752157,0.05611636705611685,0.1503740770740062,0.005667490958093113,2162.369703
0.477369306583826,0.4892085143015074,0.4993376898876287,0.4247999306856377,0.05739737711444881,0.05679209848578153,0.1495919945329762,0.008265824492014795,2162.380533
0.4773097537069294,0.4902039396465215,0.5011031077859489,0.4235363696228137,0.05458254406844671,0.05868906175161655,0.1502088222873025,0.000808397269985898,2162.391314
0.4774987455847595,0.4903382322032727,0.5024202388621581,0.4240932483101986,0.05296708684160272,0.05632194580645253,0.1495373059965832,0.004371582041123975,2162.401117
0.4776800213554271,0.490465801383972,0.5036785504525194,0.4243748374538182,0.05143265042174414,0.05407784360963327,0.1488648761994408,0.005985559266514636,2162.410559
0.4778540072465021,0.4913898306058697,0.5048797694746532,0.4248994509967502,0.04994433962764162,0.0563549529772045,0.1479852528168089,0.009019200261626777,2162.42001
0.4780211003851265,0.4914870718359697,0.5060257737693802,0.4254080620404341,0.04850001613342952,0.0539630959973313,0.1469053973633087,0.01173090619504035,2162.429494
0.4779515908115747,0.4918427466830713,0.5071185499662885,0.4259010433905893,0.04602617161820456,0.05312149757244802,0.1456828325201833,0.01416541566731619,2162.438926
0.4778850118318345,0.4919247834766927,0.5081601568698633,0.4253782308884883,0.04364020971527919,0.0508926522536379,0.1442721472398291,0.01007318047760464,2162.448422
0.4780424171296561,0.4925109741587814,0.5087828941605134,0.4258668255050473,0.04236106493001035,0.05124403773290653,0.1410286260204239,0.01236417394257338,2162.458543
0.4781940567013537,0.4925740244518132,0.5097330022755686,0.4255977565728248,0.04108866073820423,0.04906405609193893,0.1388399021363424,0.01017081219878735,2162.469361
0.4781254637013959,0.4926341048530519,0.5106389910186885,0.4260715295940924,0.03898769885583042,0.04697286030088343,0.136537872074113,0.01211746529314281,2162.480173
0.4778486549647161,0.4924491750542112,0.5111482184296026,0.4255597513494769,0.03610803450443541,0.04389642289594554,0.13272845497052,0.00875218089976458,2162.491002
0.4777890631358008,0.4927482296512312,0.5112819501924677,0.4260301920193689,0.03420475331647083,0.04310437036538458,0.1273368995280088,0.01074293068058109,2162.501783
0.4775262759192724,0.4925656955945474,0.5120807588212101,0.42528311501903,0.03154296472281084,0.04026062304463716,0.1247053939992026,0.006312522407143114,2162.512714
0.4772709109558285,0.4923902460033895,0.5128446351253619,0.4255184738686457,0.02887666777269514,0.03745635355349445,0.1223810555401049,0.007319358639077293,2162.522602
0.4770227410405512,0.4919931899855167,0.5135750733545634,0.425744827571679,0.02628218401753882,0.03357244967702643,0.1201448147699494,0.008234028097712422,2162.532108
0.4767815443703537,0.4916074136098194,0.5142735414959694,0.42596262367244,0.02380697117754674,0.02979501109260338,0.1178771852834156,0.00902744554362432,2162.541549
0.4765471046533038,0.4910069750135453,0.5146192133165525,0.4261722833693763,0.02146608026246734,0.02492355736256176,0.113879809133929,0.009706297251327533,2162.550999
0.4763192111832377,0.4906445375630468,0.514946668053453,0.4263742032408132,0.01925660796682694,0.02145964250764932,0.1098465886750566,0.01029088138709531,2162.56041
0.4749232715730985,0.4898429780792891,0.5152571886300277,0.4265687568522146,0.01113776301674744,0.01555831203364171,0.1057989238782962,0.01078966972407828,2162.569817
0.4745140796379945,0.4897327562464751,0.5155519475539149,0.4267562962527512,0.008367611396409298,0.01402510141232061,0.1016122627495577,0.01113137230714629,2162.580141
0.4741136939548792,0.4900741014560038,0.5158320179417186,0.4269371533685899,0.005923507777444883,0.01499157926261618,0.09737153271498479,0.01136874570005074,2162.591135
0.4737220626596946,0.4897395237504837,0.5160983833112849,0.4271116412999282,0.003626092374959575,0.01246887903531637,0.09322695617398022,0.01157752423724472,2162.601887
0.47190733347664,0.4894147576746015,0.5146428434005229,0.4272800555284066,-0.005487915794299173,0.01017467761699903,0.0800595758785707,0.01173499987925004,2162.612838
0.4715390288106516,0.4888808194560587,0.5146532260174952,0.4274426750411345,-0.007224852255422284,0.006942820327072228,0.07465976907490002,0.01187056268116187,2162.623587
0.4707471568106311,0.4887957809622186,0.5143804373502561,0.4275997633771835,-0.01112070467360827,0.006132924172048214,0.06773007143550672,0.01197588164108324,2162.634344
0.4704011872831938,0.4880683581610285,0.5143976240969769,0.42652074767634,-0.01245774609061064,0.002093863037787905,0.06299554695703426,0.007624778338912913,2162.64463
0.4698467019513872,0.4871308830624436,0.5144138928569607,0.4264886046609489,-0.01512026212872717,-0.003398364385528167,0.05861076967954656,0.007177946137457366,2162.654056
0.4693027196888243,0.4868615706345199,0.5144293150042231,0.4264577464044781,-0.01754695754232502,-0.004830486769177134,0.05455812460599799,0.006766337507304492,2162.663486
0.4687693933957957,0.4863811391122936,0.5139308972563321,0.4256145672673344,-0.01972849094487662,-0.007364707335737422,0.04701583985952783,0.003100243737276134,2162.672973
0.4682468403585728,0.4859115389944074,0.5137032948629761,0.425601819846551,-0.02171299599551663,-0.009698502956346104,0.04180399890268263,0.002918674956935071,2162.682405
0.4677351442276118,0.485452725294454,0.5132344429904978,0.4255895831337074,-0.02349955175542189,-0.0118275423737428,0.03508011408215528,0.002752551456861179,2162.691819
0.4670140870021704,0.484785543746886,0.5130293984295143,0.4239826737639844,-0.02618146372907834,-0.01485164242303779,0.03088315288140293,-0.003580262733688422,2162.701639
0.4665244475047521,0.4841279526959287,0.5128327502919642,0.4233713748389936,-0.02713934434531399,-0.01725191111635203,0.02729475287663855,-0.005806136083171043,2162.712766
0.465823769640882,0.4830358520819001,0.5116803221073523,0.423405970341517,-0.02910174637627705,-0.02177479267524831,0.01759701010027195,-0.00541087457057741,2162.723563
0.4653570403299021,0.4819411001817837,0.5115158280910729,0.4234391795240127,-0.02981385097854296,-0.02617970871716082,0.0150760845602706,-0.005051555606251527,2162.734431
0.4646780067860475,0.481312621618507,0.5111163338388064,0.4234710829582967,-0.03149257034275486,-0.02805486878875163,0.01119137805902783,-0.004721166328586707,2162.745104
0.4637841381699502,0.4811649323322477,0.5109695540641213,0.4235017551356608,-0.03397208199362958,-0.02724098618362908,0.009397733245325769,-0.004421088443343376,2162.755998
0.4631253872867696,0.480563086248981,0.5105930630040579,0.4235312650272996,-0.03547937773092969,-0.02895340954459956,0.006178009062512538,-0.004138783182285921,2162.766205
0.4622483870495133,0.4769758694196239,0.5092926432485787,0.4235596765840646,-0.03826581374460862,-0.04754239789334221,-0.003640995724762453,-0.003870968282227125,2162.77565
0.4616128703359651,0.4756268274807712,0.5087072592695333,0.4235870491830564,-0.03968938022296541,-0.05411383422138312,-0.007929970467434577,-0.003624689506288528,2162.785107
0.4609901816708661,0.4748128124678302,0.5076544387391264,0.4234266739579634,-0.04091618638388483,-0.05631446337221258,-0.01536044133884203,-0.004089306577576979,2162.794679
0.4601459507720975,0.4737513165995292,0.5066083701078785,0.4232708772448563,-0.04322602815377792,-0.06018360919861627,-0.02255602712528928,-0.004521050874983543,2162.804097
0.4593121153561839,0.4727059690136451,0.5060696131337048,0.4231194948280146,-0.04533081972240688,-0.06354375015714901,-0.0251662213510953,-0.004906395393132841,2162.81364
0.4582499497472811,0.4716782038219532,0.5052978792510565,0.4226099680804232,-0.04834511657544266,-0.06632676824489067,-0.02914259406717478,-0.006475359602836656,2162.823425
0.4574379544228213,0.4692939391550323,0.5045413086852873,0.42247079039212,-0.049648570784142,-0.07645752443042099,-0.03212069479321995,-0.006692282739713873,2162.834231
0.4563934751716208,0.4685888369946817,0.5038003436973795,0.4223356094587826,-0.05187943198610748,-0.07564069473897236,-0.03468972089692515,-0.006883043067233069,2162.845068
0.455358033621925,0.4676191071144479,0.5030753456369679,0.4222042770949624,-0.05401468961180853,-0.07663684978294157,-0.0369482133449547,-0.007055134353149169,2162.855801
0.4540795099620366,0.4666739461111524,0.5016092652203169,0.4220766515649943,-0.05707967777643399,-0.07731885632013147,-0.04349473362848241,-0.007203093801072152,2162.866637
0.4530644380969858,0.4634296394649244,0.4998763823486322,0.4216019956154828,-0.05890301654929439,-0.09104602394066473,-0.05160255026063566,-0.00833059035404245,2162.877393
0.4518012899606944,0.462540203659605,0.4986647499015743,0.421485230729126,-0.06199383093185411,-0.0907101338110498,-0.05639095578868323,-0.008423250756310037,2162.887695
0.450010671517622,0.4613700008091606,0.4977410920442193,0.4213717932692034,-0.06828738637545499,-0.09291697376213232,-0.05937338132641998,-0.008530243315115567,2162.897158
0.4487593396742935,0.4599172775591727,0.4965623585419371,0.4210885527084859,-0.07171463329694984,-0.09685248081354063,-0.0639628011094987,-0.009156226530776171,2162.906623
0.4458300146615087,0.4581741404750521,0.4948414853609692,0.4204649455460885,-0.08465784077662218,-0.1025294584662285,-0.0722590050264692,-0.01080793082451524,2162.916084
0.4442939538606108,0.4567753238872615,0.4936932925738208,0.4191376209263964,-0.08971725272923384,-0.1055806104153634,-0.07591538258304698,-0.01471242457472084,2162.925518
0.4430845550789689,0.455082620245491,0.4922765459947089,0.4188751591170736,-0.09224890107734746,-0.1104193853906602,-0.08129235024351208,-0.01514956101886805,2162.934955
0.4415941191788777,0.4537501590473607,0.4911728382071144,0.418618755526068,-0.09643150491998585,-0.1124227177675015,-0.08385502004138677,-0.01553957232075107,2162.944432
0.4401280626652392,0.4527893337243212,0.4900949887477689,0.4183682908414758,-0.09906342428965488,-0.1109743066352476,-0.08505106854711231,-0.01579316583860196,2162.955122
0.4386893518845529,0.4515332952264908,0.4887443786928595,0.4181236448067902,-0.1011647356362279,-0.1112502893903041,-0.08766974751818349,-0.01600333093971568,2162.966002
0.4372805907427891,0.4506485745985874,0.4871131866600238,0.4178846965854081,-0.1030027739039813,-0.1095526134226227,-0.0918541325840848,-0.01619378326892579,2162.97676
0.4359040185542515,0.4494687602664576,0.485808058242016,0.4176513250940795,-0.1044815075722887,-0.1095444766681699,-0.09376816114208376,-0.01635705657858558,2162.987544
0.4342333065270954,0.4483264782682366,0.4839056361406619,0.4170631058831595,-0.1073145447678673,-0.1092874739849124,-0.09889387789024048,-0.01745774249197829,2162.998445
0.4325917923267436,0.4472218515547596,0.4823346872030306,0.4166601535899347,-0.1100920525459322,-0.1090443564789488,-0.1021238305978218,-0.01807058066251973,2163.00901
0.4309831609689513,0.4458236321683959,0.4791620848553099,0.4160799964327846,-0.1133818448846477,-0.1108353958251381,-0.1167437593530398,-0.01931523471077185,2163.018622
0.4290686320163886,0.4444616438218784,0.4769464236690885,0.4145756444653442,-0.118527460552058,-0.1124573813908385,-0.1255485146336712,-0.02350200187501909,2163.028072
0.4275326574198074,0.4431373351077129,0.4747507098605083,0.4141907118994719,-0.1211842812992501,-0.1138086952028076,-0.1339529882415202,-0.02408392486904027,2163.037497
0.4256881108804413,0.4418518077318793,0.4725832153183491,0.4138135236266769,-0.1254244857313422,-0.114786738313398,-0.141443212072879,-0.02459247990498422,2163.047057
0.4238815973617052,0.4406058393414295,0.4704514869915955,0.4134440538361717,-0.1293850551533875,-0.1155805884282442,-0.1483566271098295,-0.02506601794251187,2163.056499
0.4221172313177128,0.4387225311994402,0.468362264254041,0.4130822640523167,-0.1328526408206636,-0.1193388735272326,-0.1543353738827705,-0.0254884253554627,2163.065958
0.4193041465592447,0.4375584934404126,0.4663214262172801,0.4125322437745212,-0.1408818449336355,-0.1188849717707872,-0.1574470924399804,-0.02631822919745695,2163.076571
0.4176291978112376,0.4367812904003615,0.4643339676150308,0.4121861818237377,-0.1417872144903631,-0.1167497343686146,-0.1595085099863331,-0.02649591528826291,2163.087396
0.4160100932124838,0.4353594280268095,0.4624040006070665,0.4118477994632373,-0.1423131793946631,-0.1174423301266338,-0.1609777205510532,-0.02664627687183483,2163.098173
0.414067027975002,0.4343199495875908,0.4601404616676567,0.4115170036307103,-0.1445375464258343,-0.1165029149431801,-0.1644436124706926,-0.02676553195058222,2163.108972
0.412178253891987,0.4326393043060784,0.457933389846735,0.4111936939378987,-0.1461824719672937,-0.1181235736459849,-0.1670702375386278,-0.02684789283475807,2163.119899
0.4095707248120408,0.4316851236970644,0.4557884206812464,0.4106826688052719,-0.1510593036163733,-0.1166897588183226,-0.168708370584514,-0.02737954754194141,2163.13112
0.4074001730970467,0.430085630728778,0.4533008955872904,0.4103748565374716,-0.1554980852160337,-0.118864305263391,-0.1746747478007745,-0.02751504843360588,2163.140685
0.4056932705652874,0.4285247970489762,0.4512914503788916,0.4098788870669289,-0.1569834586542778,-0.1208691493122638,-0.1772067768526646,-0.02820189136985487,2163.15015
0.4040543968034203,0.4270050481363597,0.4489390552179801,0.4093900692292754,-0.1578995048537447,-0.1225944254552017,-0.1818509087873828,-0.02884602283612904,2163.159634
0.4024833676119172,0.4258798899006654,0.4466587373503038,0.4087112356533936,-0.1583645779250694,-0.1224400010650994,-0.1857864882780816,-0.03003064850493484,2163.169084
0.4009795062413891,0.4247987665965366,0.4436020929396732,0.4078365952172065,-0.1584324021060144,-0.1221167378962413,-0.1949424455980899,-0.03179556773901335,2163.178504
0.3991421075236293,0.4234123971959973,0.4414775032650658,0.4075739979441375,-0.1602297568256526,-0.1231039265581478,-0.1970258177795497,-0.03167639254293429,2163.187978
0.3973710545388414,0.4220697010786158,0.4394404191529401,0.4073187591327553,-0.1608744993831732,-0.123431252102166,-0.1971692510867233,-0.03148445418510733,2163.198208
0.3960694712547815,0.4207712941075884,0.4370529308338018,0.4070706567139927,-0.1589447920427403,-0.123322199883572,-0.1987511334587924,-0.0312487582901955,2163.208971
0.3944326295815006,0.4195174643144814,0.4338682852308361,0.4068294736867376,-0.1585900631260644,-0.1230504094010721,-0.2047017232113804,-0.03100408343232787,2163.219771
0.3928616629579733,0.4179578738122602,0.4321098944179558,0.4063967853328007,-0.1579443482469035,-0.1238010921051005,-0.2019493254666663,-0.03124228550698268,2163.230633
0.3913561468252421,0.4167944261297222,0.4304440887754637,0.4061705374951515,-0.1571034865496375,-0.1232158906042152,-0.1989223365367259,-0.03096849448949549,2163.241448
0.3899152261976355,0.415675846667878,0.4284225827544404,0.4059506683617624,-0.1561246558234847,-0.1225569323206866,-0.1983071334889185,-0.03069658022941809,2163.252139
0.3881431472709808,0.413200166912051,0.4264929580614436,0.4055418280686318,-0.1575396297424932,-0.1274997207500192,-0.1987537756770354,-0.03102927515603924,2163.261514
0.3868308890670896,0.4118192842008488,0.4250974046100565,0.4053359031059756,-0.1567415623682177,-0.1282258967450607,-0.1958659145144112,-0.03079387988777552,2163.270965
0.3855799869014697,0.4104874581089099,0.4233447158114361,0.4051358218837902,-0.155731389920617,-0.1287212258436709,-0.1952956721938883,-0.03055321650968585,2163.2804
0.3843883121330776,0.4092046537059592,0.4216772412292486,0.4049413885439006,-0.1545037568571651,-0.1289771645153944,-0.1942647281987329,-0.03030557524378148,2163.289862
0.3828675228290146,0.4079705365030127,0.4200926703405026,0.4045623250085368,-0.1547798252213913,-0.1290456632529421,-0.1928919095234557,-0.03054707749632435,2163.299293
0.3814064953594085,0.406784513099583,0.4185883270650249,0.4041902651604465,-0.1547816315632746,-0.1289275310214678,-0.1911802930662461,-0.03076110283711227,2163.30873
0.3800047771201855,0.4052875003425125,0.4167363964358019,0.4038252203475757,-0.1541034625383785,-0.129518209811572,-0.1906642824995163,-0.03087770071320294,2163.318964
0.3786615600089734,0.4034781041188806,0.4136907332176307,0.4028966273456241,-0.1528911287711169,-0.1306720617196007,-0.1947982676242112,-0.03212020282626465,2163.330005
0.377375737786797,0.4013486639075882,0.4120068483215524,0.4025466195035404,-0.1516763868276163,-0.1329853337723286,-0.1929167928011943,-0.03213553846486217,2163.340691
0.3757661140450774,0.3974017170061833,0.4104062878244604,0.4022041333209893,-0.1515879002941982,-0.1411642650459887,-0.1906909476035059,-0.03212684696485454,2163.351472
0.3742134880075845,0.3973069914327145,0.4084571916216534,0.4018690940828633,-0.1512795224493402,-0.1355300124978381,-0.1901339115966992,-0.03209768390785093,2163.362328
0.3730996510586415,0.3968389333104918,0.4074497633088812,0.4015414187529364,-0.1495665879415365,-0.1312119878440031,-0.1854381695687129,-0.03205351823393624,2163.373199
0.3720386197615543,0.3952878531277178,0.406083489972683,0.4012210168344059,-0.1480400334999726,-0.1324374423309444,-0.1830050316703135,-0.03205809338505123,2163.38313
0.3710281892877512,0.3937896520259759,0.4010392036691863,0.4009077911895401,-0.1465488953557857,-0.1336796846022227,-0.2008079510993444,-0.03208047798285016,2163.392596
0.3700661424947976,0.3934622833822229,0.3989849374085908,0.4006016388171774,-0.1448784413085357,-0.1289920572787494,-0.2017542174469671,-0.03207978689794219,2163.402149
0.3691502730345624,0.392793734566908,0.3974694516956081,0.400302451587345,-0.14310688676685,-0.1260858177915143,-0.1991340603162956,-0.03207101443521603,2163.411599
0.3682784041734761,0.3918051564173612,0.396479086452617,0.4000101169327346,-0.1412101113289264,-0.1250157051195517,-0.1932879329955332,-0.03204964058776384,2163.421023
