1,2,3,4,d1,d2,d3,d4,hours,minutes,seconds
0.3753541076487252,0.4779816513761468,0.3768233387358185,0.5224719101123596,0.0,0.0,0.0,0.0,10.0,58.0,27.315848
0.3810198300283286,0.4779816513761468,0.3768233387358185,0.5224719101123596,0.2857801433443973,0.0,0.0,0.0,10.0,58.0,27.325761
0.3753114681576276,0.4657492354740061,0.3681793625067531,0.5134831460674157,-0.07842340141985449,-0.3707382827372809,-0.2619803748354203,-0.2724301538316658,10.0,58.0,27.336759
0.3637826641131475,0.457581317764804,0.3621217934162758,0.5088984751203852,-0.5396808846753394,-0.5378119987924741,-0.3784535805505471,-0.33252911699396315,10.0,58.0,27.347528
0.3566879403129865,0.4526300318895276,0.3611395159763549,0.5061381860911731,-0.5980763488878502,-0.5073911749735613,-0.2800184791931242,-0.3082642756109293,10.0,58.0,27.358327
0.3519292660421058,0.44673903477044175,0.36049149847785467,0.5011950587253974,-0.5393307906029713,-0.5166789927014184,-0.2110022170206063,-0.3450294014211817,10.0,58.0,27.369259
0.3485373698033726,0.4402348134137101,0.35907731356108624,0.5003365173050431,-0.4717882719569088,-0.5366711306955338,-0.1884683200559748,-0.2841454434867596,10.0,58.0,27.380061
0.34600828073083595,0.4383467238548727,0.3563388089966205,0.4996999830346578,-0.4153256719880315,-0.4675087653736952,-0.2117414503115103,-0.2341432066341583,10.0,58.0,27.389585
0.3440560457447024,0.4369010297146338,0.35494570515780416,0.4992095798394043,-0.3624348207553368,-0.3979729993169532,-0.19833089886054128,-0.19344763216195265,10.0,58.0,27.399059
0.3425071717703475,0.4357605369138682,0.3524619851593514,0.4988203923934171,-0.31472482217508324,-0.3336815804216971,-0.2096385534938599,-0.16102952764317502,10.0,58.0,27.408596
0.3412506718739102,0.4348390687238533,0.35230869277310345,0.4985041588542569,-0.2735053819478783,-0.27854478737424065,-0.17807011719267424,-0.13555680092557829,10.0,58.0,27.418055
0.3402124337718013,0.4340798744237248,0.3504505392845009,0.4982422184158529,-0.23843874710435375,-0.23330794045026704,-0.18129336750246808,-0.11550327239231292,10.0,58.0,27.427464
0.3393411835355378,0.4328198283259181,0.3494067833956213,0.4980217593716385,-0.2087478748848938,-0.21145454196538235,-0.17102680233350231,-0.0995687567434542,10.0,58.0,27.436903
0.33860037641387736,0.4305764608212537,0.34901785412823483,0.4971618569277657,-0.18233505689783575,-0.2121155974844745,-0.15288075045599064,-0.09680486285772844,10.0,58.0,27.447346
0.33796329734642305,0.4308308902555606,0.34868353884862713,0.4970454428621006,-0.15994026175414006,-0.17335353947265889,-0.13639319219214832,-0.08470838375589237,10.0,58.0,27.458145
0.3374099860153819,0.4294991293423807,0.3470723318709004,0.4969441626686776,-0.1413015842114393,-0.1647512873319504,-0.13813915116482806,-0.07463307248171126,10.0,58.0,27.468925
0.3369252428625411,0.426847644812089,0.3468991618832733,0.4968552551590248,-0.1257085548124058,-0.17721357282879954,-0.12356821061613175,-0.06620921222434242,10.0,58.0,27.479726
