Sensor 1,Sensor 2,Sensor 3,Sensor 4,d_Sensor 1,d_Sensor 2,d_Sensor 3,d_Sensor 4,timeTracker
0.2636761487964989,0.256701030927835,0.2652892561983471,0.31774580335731417,0.0,0.0,0.0,0.0,1573747866.6307592
0.26805251641137856,0.256701030927835,0.2652892561983471,0.31774580335731417,0.2394507578147112,0.0,0.0,0.0,1573747866.6398976
0.26365068629401234,0.24845360824742266,0.2564738292011019,0.30815347721822545,-0.06695394362047219,-0.289164726804296,-0.3090796528927466,-0.33631868705056,1573747866.6494048
0.2569993728224326,0.2400540814601994,0.25366472607851914,0.3032545392257623,-0.3473094955113304,-0.5284086136985274,-0.30426542013696184,-0.4123949157214095,1573747866.658855
0.25295627706622326,0.2349334073799778,0.25333713869796115,0.3003043895945613,-0.3753395618684962,-0.525852156950918,-0.22515127630944637,-0.3749494788269171,1573747866.6686637
0.2502540344192379,0.23150982893612318,0.25199477232890133,0.2983412380896014,-0.3362601947391512,-0.4663227982862026,-0.19749972031111948,-0.3223012904615121,1573747866.679385
0.24701353030490733,0.22907060175784877,0.25103667090903486,0.2969443401234969,-0.3271603481101693,-0.40354028940909425,-0.1720019466165004,-0.2741342048504978,1573747866.6901152
0.24573775757143085,0.2272501608157806,0.2503193475352442,0.295901400217053,-0.2819413308272928,-0.34463735646616367,-0.14989492223104142,-0.23254833575640096,1573747866.7009182
0.2437173150286467,0.22485781074133,0.2497626501474815,0.29509403257906913,-0.2620073616083484,-0.3150894771794172,-0.131234276181184,-0.19791609872254232,1573747866.711687
0.243040550189185,0.22383779806491869,0.24931834969429834,0.29445113640705783,-0.2239617710659877,-0.26710613932680793,-0.11537646448337532,-0.16917935983249524,1573747866.7226992
0.24163805016615902,0.22219600562059466,0.2489557140427561,0.2939274914170517,-0.20705985490549644,-0.24377632054832438,-0.10236316493199857,-0.14625391881033822,1573747866.7331207
0.2404698036716915,0.22082905679668455,0.24694638614755227,0.29265247936479727,-0.19251738721115136,-0.22441702334738672,-0.11866641012386944,-0.14404484623034122,1573747866.7426388
0.23948298953623043,0.21967512000426898,0.24682557892452767,0.2923517423115633,-0.1785756424419589,-0.20637183322863728,-0.10340078627334932,-0.12677283792394925,1573747866.752051
0.23863935086562096,0.21868932899861787,0.24573078660226655,0.29209553445356157,-0.16526286959533662,-0.18949472704243828,-0.10511466021900454,-0.11200986044774372,1573747866.7615123
0.23791054183786572,0.21783839798385327,0.24571124878298506,0.29119725201593594,-0.15280912762731447,-0.17397117021311537,-0.09236840948752725,-0.10957477096458665,1573747866.7709866
0.2372751404497205,0.21652160457450986,0.24569428774881863,0.2904082261897283,-0.14127687953373616,-0.16877195402024228,-0.08136634958857324,-0.10624338183770798,1573747866.7804735
0.23671667377349043,0.21590391459775685,0.2456794255419784,0.2897102996119222,-0.13054686466797139,-0.15480162461549837,-0.07193125980726746,-0.10233427583779912,1573747866.7901323
0.2356848223853338,0.2153584103717851,0.24489423760712398,0.28966572365606236,-0.12606370335043912,-0.1411679333915467,-0.07190535664247986,-0.0918459526257997,1573747866.8010826
0.2347579282298682,0.213890916766503,0.24492553995531452,0.2890818263895175,-0.1215486545240643,-0.14061853315812364,-0.06423193940282895,-0.08787706735334248,1573747866.8118067
0.2339216645842531,0.21350699084738253,0.24495354471500613,0.28855556901235474,-0.11679444478308568,-0.1286992810975223,-0.05753990142820574,-0.08394126401850725,1573747866.8226855
0.2331641014025554,0.21316267210653264,0.24497874614334958,0.2880791030509342,-0.1121132422719565,-0.11781116206623476,-0.05171233053713982,-0.08019215974922764,1573747866.833468
0.2324752382986936,0.21285225093693555,0.2450015444945148,0.2876459151845605,-0.107490602630497,-0.10792093711959229,-0.046642429404940726,-0.07659906368483331,1573747866.8442554
0.2318466401423463,0.2125710531640457,0.24441736543787812,0.2872505586662745,-0.10308726668936291,-0.09905664118636354,-0.047430947984952974,-0.07323893829320399,1573747866.854816
0.23127115041332158,0.2119211625559071,0.24358503955153976,0.2868884464392838,-0.09930185230866283,-0.09574893501835353,-0.05076460748601453,-0.07033048405624671,1573747866.8643742
0.230742663986725,0.21170384466822997,0.2425242162671805,0.2865556901493217,-0.09564371765515658,-0.08853270844499492,-0.0557678875101954,-0.06757252051651626,1573747866.8737874
0.23025594571366384,0.2111390448556565,0.24264832010148876,0.2866587864637512,-0.09203142463986731,-0.0857292782682942,-0.050283849042264434,-0.06162648749512552,1573747866.8832536
0.22980648456633312,0.21061591755530795,0.24249327156242945,0.2863597223831494,-0.08850888295313172,-0.08294895255761794,-0.0476015188476114,-0.05933432643037619,1573747866.8927248
0.22939037560753875,0.21047418143815355,0.24209005299747657,0.2864633642472013,-0.08511519189535072,-0.07709707622456277,-0.04724311891055062,-0.05418933919639708,1573747866.902128
0.22900422388331282,0.2093498167124596,0.24171364481814142,0.28619192735295,-0.08182673578288724,-0.0806930110724609,-0.04672745907887777,-0.052332076796425535,1573747866.9115448
0.22864506570531143,0.2092652437180493,0.2418525275177937,0.2862950619851316,-0.07835956793491798,-0.07474719839627704,-0.042729480234218145,-0.04797957925503577,1573747866.9220817
0.22797476978045192,0.2091869603223179,0.24198193220754174,0.28639106640217465,-0.07719096626322959,-0.06925124874799647,-0.03908966953036731,-0.04401132297940012,1573747866.9329047
0.22767210486460843,0.20911429611966342,0.24187269559596292,0.28614730315380765,-0.07387195874510498,-0.0642118523231308,-0.03717716603564525,-0.04253064810803798,1573747866.9436848
