0.40117,0.36125,0.42745,0.43659,-0.15638,-0.16253,-0.055351,-0.054477,1908.2
0.39975,0.35947,0.42683,0.43614,-0.1551,-0.16265,-0.055394,-0.054049,1908.2
0.39841,0.35736,0.42624,0.43571,-0.15418,-0.16503,-0.055524,-0.053718,1908.2
0.39693,0.35533,0.42567,0.43529,-0.15425,-0.16735,-0.055651,-0.053402,1908.2
0.39553,0.35316,0.42512,0.43475,-0.15394,-0.17013,-0.055703,-0.053483,1908.2
0.39419,0.35087,0.42459,0.43424,-0.15336,-0.17352,-0.055707,-0.053505,1908.2
0.39291,0.34908,0.42408,0.43374,-0.15258,-0.17433,-0.055668,-0.053478,1908.2
0.39151,0.34695,0.42358,0.43326,-0.15243,-0.17678,-0.055584,-0.0534,1908.2
0.39017,0.3447,0.42298,0.4328,-0.1517,-0.17914,-0.055705,-0.053197,1908.2
0.38889,0.34336,0.42239,0.43198,-0.15032,-0.17638,-0.055654,-0.053824,1908.3
0.38767,0.34169,0.42157,0.43155,-0.14881,-0.17528,-0.05612,-0.053415,1908.3
0.38632,0.33989,0.42102,0.43076,-0.14784,-0.17481,-0.055987,-0.053945,1908.3
0.38503,0.33776,0.42049,0.43037,-0.14673,-0.17586,-0.05583,-0.05346,1908.3
0.3838,0.33612,0.41998,0.42949,-0.14548,-0.17477,-0.055641,-0.05422,1908.3
0.38243,0.33374,0.41949,0.42901,-0.14498,-0.17729,-0.055473,-0.054022,1908.3
0.38094,0.33144,0.41889,0.42792,-0.14545,-0.18027,-0.05565,-0.055671,1908.3
0.37951,0.32921,0.41843,0.42747,-0.14572,-0.1829,-0.055507,-0.055441,1908.3
0.37795,0.32686,0.41786,0.42641,-0.1464,-0.18596,-0.055601,-0.056984,1908.3
0.37663,0.32502,0.41718,0.42588,-0.14619,-0.18643,-0.055937,-0.05698,1908.3
0.37536,0.32306,0.41677,0.42549,-0.14577,-0.18742,-0.055676,-0.056547,1908.4
0.37415,0.32096,0.41638,0.42499,-0.14502,-0.18859,-0.055361,-0.056402,1908.4
0.37281,0.31917,0.41587,0.42463,-0.14431,-0.18755,-0.055178,-0.055783,1908.4
0.37134,0.31747,0.41539,0.42428,-0.14402,-0.18624,-0.054973,-0.055151,1908.4
0.37029,0.31564,0.41491,0.42382,-0.1425,-0.1855,-0.054745,-0.054802,1908.4
0.36911,0.3141,0.41445,0.4235,-0.14139,-0.18365,-0.054496,-0.054136,1908.4
0.36797,0.31222,0.41413,0.42319,-0.14019,-0.18323,-0.054013,-0.053463,1908.4
0.36689,0.31105,0.4137,0.42277,-0.13903,-0.18037,-0.053772,-0.053118,1908.4
0.36568,0.30934,0.41328,0.42237,-0.13867,-0.1804,-0.053582,-0.052842,1908.4
0.36381,0.30749,0.41276,0.42198,-0.1406,-0.18102,-0.053616,-0.052547,1908.4
0.3627,0.30553,0.41237,0.4216,-0.13978,-0.18202,-0.053372,-0.052216,1908.5
0.36164,0.30384,0.41199,0.42124,-0.13889,-0.18193,-0.053122,-0.051882,1908.5
0.35992,0.30223,0.41162,0.42088,-0.14023,-0.1814,-0.05284,-0.051511,1908.5
0.35878,0.30009,0.41127,0.42054,-0.13943,-0.18278,-0.052524,-0.051103,1908.5
0.35787,0.29863,0.41092,0.41954,-0.1376,-0.18098,-0.052131,-0.052121,1908.5
0.35699,0.29725,0.41059,0.41934,-0.13566,-0.17898,-0.051725,-0.051283,1908.5
0.35598,0.29614,0.41026,0.41881,-0.1341,-0.17598,-0.051297,-0.051205,1908.5
0.35519,0.29469,0.40995,0.41851,-0.13192,-0.17426,-0.050864,-0.050606,1908.5
0.35427,0.29351,0.40954,0.41823,-0.13019,-0.1716,-0.050612,-0.049996,1908.5
0.35339,0.2922,0.40914,0.41796,-0.12848,-0.16967,-0.050374,-0.049403,1908.6
0.3527,0.29075,0.40875,0.41758,-0.12635,-0.16898,-0.050201,-0.04916,1908.6
0.35189,0.28937,0.40837,0.41733,-0.12476,-0.16799,-0.050005,-0.048611,1908.6
0.35112,0.28825,0.408,0.41708,-0.12306,-0.16596,-0.04979,-0.04805,1908.6
0.35022,0.28717,0.40774,0.41684,-0.122,-0.16383,-0.049362,-0.047494,1908.6
0.34951,0.28578,0.40739,0.4165,-0.12015,-0.1631,-0.049126,-0.047195,1908.6
0.34867,0.28445,0.40653,0.41628,-0.1189,-0.1622,-0.049918,-0.046619,1908.6
0.34803,0.28336,0.4061,0.41606,-0.11666,-0.15988,-0.049757,-0.045985,1908.6
0.34587,0.28214,0.40578,0.41586,-0.12001,-0.15797,-0.049369,-0.045332,1908.6
0.34531,0.28115,0.40547,0.41565,-0.11715,-0.15518,-0.048964,-0.044672,1908.6
0.34476,0.28021,0.40517,0.41536,-0.11423,-0.15224,-0.048551,-0.044239,1908.7
0.34425,0.27914,0.40488,0.41468,-0.11127,-0.14991,-0.048133,-0.044709,1908.7
0.34361,0.27812,0.4046,0.4142,-0.1089,-0.14744,-0.047704,-0.044693,1908.7
0.34299,0.27714,0.40422,0.41393,-0.10688,-0.14545,-0.04755,-0.044301,1908.7
0.34077,0.27621,0.40396,0.41367,-0.11279,-0.14333,-0.047172,-0.0439,1908.7
0.34038,0.27532,0.4037,0.41322,-0.10917,-0.14107,-0.046783,-0.043982,1908.7
0.34001,0.27447,0.40345,0.41298,-0.10554,-0.13871,-0.046387,-0.043558,1908.7
0.33966,0.27365,0.40321,0.41284,-0.10192,-0.13626,-0.045983,-0.042888,1908.7
0.33802,0.27288,0.40287,0.41261,-0.10582,-0.13373,-0.045776,-0.042458,1908.7
0.33758,0.27247,0.40264,0.41238,-0.1023,-0.12925,-0.04531,-0.041967,1908.7
0.33745,0.27207,0.40242,0.41216,-0.097247,-0.12463,-0.04483,-0.041466,1908.8
0.33719,0.27139,0.40201,0.41195,-0.093004,-0.1214,-0.044685,-0.040953,1908.8
0.33708,0.27058,0.40133,0.41184,-0.088106,-0.11894,-0.045061,-0.040241,1908.8
0.33684,0.27027,0.40113,0.41173,-0.084104,-0.1142,-0.044536,-0.039529,1908.8
0.33674,0.27012,0.40075,0.41162,-0.079483,-0.10866,-0.044354,-0.038819,1908.8
0.33665,0.26968,0.40056,0.41152,-0.07512,-0.10504,-0.043865,-0.038146,1908.8
0.33656,0.26884,0.40001,0.41142,-0.070954,-0.10416,-0.044171,-0.037478,1908.8
0.3366,0.26845,0.39993,0.41132,-0.066159,-0.10059,-0.043448,-0.036808,1908.8
0.33664,0.26765,0.39977,0.41123,-0.061608,-0.099666,-0.042924,-0.036148,1908.8
0.33668,0.26745,0.39942,0.41114,-0.057323,-0.095405,-0.042795,-0.035493,1908.8
0.33683,0.26725,0.39936,0.41105,-0.052512,-0.091197,-0.042061,-0.034842,1908.9
0.33698,0.26693,0.3994,0.41097,-0.048102,-0.087713,-0.041133,-0.034177,1908.9
0.33701,0.26702,0.39934,0.41088,-0.044724,-0.082139,-0.040376,-0.033513,1908.9
0.33714,0.26698,0.39938,0.4108,-0.040941,-0.077415,-0.039442,-0.03286,1908.9
0.33738,0.26745,0.39932,0.4108,-0.03682,-0.069999,-0.038682,-0.032026,1908.9
0.33761,0.26777,0.39936,0.41073,-0.033002,-0.06344,-0.037747,-0.03139,1908.9
0.33794,0.26784,0.3993,0.41073,-0.028865,-0.058714,-0.036992,-0.030581,1908.9
0.33805,0.26838,0.39934,0.41058,-0.026208,-0.05073,-0.036053,-0.030203,1908.9
0.33836,0.26843,0.39929,0.41058,-0.022414,-0.046714,-0.035323,-0.029417,1908.9
0.33877,0.26871,0.39924,0.41066,-0.018215,-0.041264,-0.034601,-0.028438,1908.9
0.33927,0.26898,0.39935,0.41074,-0.013637,-0.036238,-0.033476,-0.027476,1909
0.33986,0.26833,0.39954,0.41082,-0.0086785,-0.038638,-0.032148,-0.026532,1909
0.34044,0.26872,0.39972,0.41096,-0.0040194,-0.033052,-0.030819,-0.025398,1909
0.34101,0.26795,0.39991,0.41104,-7.6945e-05,-0.035904,-0.029542,-0.024512,1909
0.34168,0.26847,0.40016,0.41075,0.0040531,-0.030128,-0.028094,-0.024577,1909
0.34234,0.26886,0.40041,0.41089,0.007878,-0.02547,-0.026649,-0.023544,1909
0.34309,0.26935,0.40066,0.41097,0.012019,-0.020473,-0.025217,-0.022715,1909
0.34373,0.2704,0.40098,0.41118,0.01515,-0.012198,-0.023594,-0.021548,1909
0.34458,0.27144,0.40137,0.41146,0.019223,-0.0042136,-0.021773,-0.020221,1909
0.34564,0.27248,0.40184,0.41174,0.024909,0.0041027,-0.019598,-0.01884,1909
0.34681,0.27363,0.40239,0.41208,0.031444,0.013325,-0.017068,-0.01722,1909.1
0.34798,0.27489,0.40286,0.41242,0.037866,0.023277,-0.014772,-0.015595,1909.1
0.34927,0.27628,0.40348,0.41284,0.044896,0.033888,-0.011862,-0.013742,1909.1
0.35068,0.27792,0.40411,0.41325,0.052652,0.04648,-0.0088909,-0.011884,1909.1
0.35222,0.27944,0.40474,0.41366,0.061059,0.0572,-0.0059138,-0.010046,1909.1
0.3539,0.28109,0.40546,0.41414,0.069225,0.067235,-0.0027905,-0.0080866,1909.1
0.35573,0.28302,0.40617,0.41424,0.077339,0.07809,0.00017566,-0.0074717,1909.1
0.3577,0.28525,0.40689,0.4148,0.086019,0.090648,0.0030878,-0.0054537,1909.1
0.35984,0.2875,0.4077,0.41512,0.095458,0.10254,0.0063351,-0.0041988,1909.1
0.36214,0.29008,0.40852,0.41567,0.10575,0.11658,0.009553,-0.0022286,1909.1
0.36462,0.29268,0.40943,0.41623,0.11676,0.12963,0.013106,-0.00029297,1909.2
0.36729,0.29529,0.41034,0.41686,0.13068,0.14388,0.016978,0.0020771,1909.2
0.3698,0.29808,0.41126,0.41749,0.14395,0.16054,0.021056,0.0045759,1909.2
0.3711,0.30086,0.41238,0.41813,0.14324,0.17585,0.026206,0.007062,1909.2
0.37443,0.30363,0.41362,0.41885,0.16284,0.18961,0.032038,0.0099021,1909.2
0.378,0.30694,0.41487,0.41967,0.18498,0.20844,0.037898,0.013109,1909.2
0.3816,0.31025,0.41613,0.42049,0.2075,0.22573,0.04376,0.016343,1909.2
0.38522,0.31373,0.41751,0.4214,0.2265,0.24092,0.049776,0.019759,1909.2
0.38883,0.31653,0.4189,0.42214,0.23954,0.24274,0.054867,0.021986,1909.2
0.39284,0.32055,0.42042,0.42306,0.25621,0.25759,0.060691,0.025023,1909.2
0.39705,0.32454,0.42196,0.42399,0.27296,0.27044,0.066253,0.027977,1909.3
0.40145,0.32848,0.42349,0.42493,0.2891,0.28047,0.071381,0.030781,1909.3
0.4058,0.33184,0.42502,0.42586,0.30342,0.28399,0.076353,0.03356,1909.3
0.4103,0.33606,0.42655,0.42638,0.32108,0.29775,0.081623,0.034433,1909.3
0.4147,0.34118,0.42793,0.42731,0.33984,0.32424,0.086276,0.037565,1909.3
0.41923,0.34363,0.42929,0.42823,0.35782,0.31633,0.09037,0.040552,1909.3
0.42362,0.34772,0.43078,0.42915,0.37186,0.32993,0.095112,0.043432,1909.3
0.42811,0.35141,0.43239,0.43006,0.38545,0.33719,0.10053,0.046185,1909.3
0.43242,0.35573,0.43399,0.43097,0.39438,0.35042,0.10542,0.048753,1909.3
0.43427,0.35961,0.43541,0.43176,0.36966,0.35505,0.10811,0.05032,1909.3
0.43872,0.36386,0.43696,0.43264,0.37472,0.3588,0.11048,0.051908,1909.4
0.44326,0.36904,0.43847,0.43364,0.38022,0.37065,0.11251,0.053916,1909.4
0.44789,0.37462,0.4398,0.43474,0.38539,0.38504,0.11314,0.056287,1909.4
0.45232,0.38002,0.44141,0.43548,0.38718,0.39616,0.1152,0.056813,1909.4
0.45711,0.38432,0.44299,0.43644,0.39258,0.39633,0.11707,0.058359,1909.4
0.46197,0.38866,0.44454,0.43752,0.39976,0.3986,0.11896,0.060504,1909.4
0.46659,0.39336,0.44621,0.4387,0.40804,0.40739,0.12229,0.063591,1909.4
0.47096,0.3981,0.44768,0.43975,0.41298,0.41578,0.12416,0.065881,1909.4
0.47599,0.40228,0.44927,0.44079,0.42378,0.41833,0.12672,0.068031,1909.4
0.48106,0.4074,0.45082,0.44168,0.43428,0.42907,0.12883,0.069306,1909.4
0.48587,0.41196,0.4525,0.44281,0.4409,0.43342,0.13144,0.071659,1909.5
0.4904,0.41748,0.45396,0.44393,0.44293,0.44465,0.13243,0.07369,1909.5
0.49558,0.42304,0.45555,0.44503,0.44606,0.4509,0.1332,0.075024,1909.5
0.5008,0.42863,0.45674,0.44624,0.44919,0.45694,0.13204,0.076801,1909.5
0.50603,0.43521,0.45806,0.44744,0.45244,0.47079,0.1316,0.07845,1909.5
0.51193,0.44117,0.4595,0.44876,0.4591,0.47769,0.13162,0.080398,1909.5
0.51785,0.44679,0.46142,0.45005,0.46609,0.48166,0.13375,0.082255,1909.5
0.52114,0.45238,0.46312,0.45133,0.45419,0.48656,0.1351,0.084127,1909.5
0.52737,0.4583,0.46513,0.45273,0.47111,0.49802,0.13855,0.08703,1909.5
0.53362,0.46521,0.4671,0.45426,0.48921,0.5191,0.14182,0.090557,1909.6
0.53955,0.47071,0.46919,0.45577,0.50343,0.52556,0.1457,0.09391,1909.6
0.54546,0.47651,0.47031,0.4574,0.51642,0.53427,0.14431,0.097858,1909.6
0.55168,0.48191,0.47193,0.45902,0.53228,0.53825,0.14567,0.10167,1909.6
0.55684,0.4876,0.47404,0.4606,0.53403,0.54442,0.14946,0.10521,1909.6
0.56265,0.4922,0.4761,0.46136,0.53495,0.53399,0.15162,0.10336,1909.6
0.56808,0.49814,0.4783,0.46304,0.53186,0.53548,0.1542,0.10611,1909.6
0.5738,0.50404,0.48024,0.4642,0.53157,0.53627,0.15548,0.10618,1909.6
0.57948,0.51024,0.48232,0.46597,0.53086,0.53903,0.15722,0.10906,1909.6
0.58512,0.51604,0.48453,0.46706,0.53015,0.53885,0.15951,0.10863,1909.6
0.5907,0.52178,0.48667,0.46876,0.52989,0.539,0.16158,0.11117,1909.7
0.59624,0.5271,0.48854,0.47043,0.53323,0.54026,0.16327,0.11431,1909.7
0.60207,0.53272,0.49055,0.47206,0.53919,0.54412,0.1657,0.11733,1909.7
0.60751,0.53829,0.49227,0.47365,0.54158,0.54694,0.16651,0.11992,1909.7
0.61289,0.54344,0.49413,0.4752,0.54364,0.54706,0.16795,0.12222,1909.7
0.61822,0.5482,0.49611,0.47688,0.54498,0.54447,0.16988,0.12505,1909.7
0.62351,0.55361,0.49781,0.47851,0.54575,0.54601,0.17034,0.12748,1909.7
0.62875,0.55898,0.49944,0.4794,0.54255,0.54356,0.16955,0.1252,1909.7
0.63429,0.56465,0.50099,0.48093,0.541,0.54268,0.16847,0.12611,1909.7
0.63979,0.56924,0.50228,0.48242,0.53935,0.53642,0.16636,0.12674,1909.7
0.64559,0.57482,0.5031,0.48386,0.53904,0.53512,0.16242,0.12702,1909.8
0.65134,0.58072,0.50445,0.48456,0.5387,0.53569,0.16071,0.12412,1909.8
0.6574,0.58692,0.50593,0.4859,0.53976,0.53769,0.15963,0.12412,1909.8
0.66341,0.59203,0.50735,0.4872,0.54452,0.53791,0.1592,0.12473,1909.8
0.669,0.59676,0.50737,0.48862,0.54701,0.53599,0.15242,0.12586,1909.8
0.67454,0.60179,0.50867,0.49,0.54895,0.53573,0.1517,0.1267,1909.8
0.68002,0.60747,0.50992,0.49133,0.5505,0.53882,0.15077,0.12728,1909.8
0.68545,0.61277,0.51111,0.49261,0.55158,0.53981,0.14963,0.12761,1909.8
0.68733,0.61803,0.51244,0.49385,0.53423,0.54064,0.1492,0.12774,1909.8
0.69233,0.62258,0.51335,0.49504,0.53088,0.53588,0.14652,0.12724,1909.8
0.69732,0.62845,0.51457,0.49618,0.52624,0.53609,0.14499,0.12641,1909.9
0.70229,0.63464,0.51574,0.49711,0.52095,0.53692,0.14321,0.1248,1909.9
0.70724,0.6408,0.51686,0.49833,0.51684,0.53844,0.14147,0.12437,1909.9
0.71252,0.64692,0.51811,0.49901,0.51463,0.53945,0.14028,0.12208,1909.9
0.71812,0.65299,0.51931,0.50031,0.51475,0.54038,0.139,0.12202,1909.9
0.72302,0.65865,0.52046,0.50158,0.51471,0.54266,0.13821,0.12239,1909.9
0.72792,0.66319,0.52157,0.5028,0.51489,0.53993,0.13733,0.12264,1909.9
0.72846,0.66943,0.5228,0.50381,0.49005,0.54523,0.13702,0.12208,1909.9
0.73333,0.67457,0.52399,0.50511,0.49211,0.54524,0.13658,0.12263,1909.9
0.73791,0.67931,0.52531,0.50637,0.49154,0.5432,0.13667,0.12299,1909.9
0.74251,0.68436,0.52657,0.50793,0.49116,0.54274,0.13657,0.12433,1910
0.74713,0.68937,0.52797,0.50944,0.48836,0.54016,0.13651,0.12507,1910
0.75209,0.69503,0.52949,0.51108,0.48647,0.5394,0.13666,0.12594,1910
0.75675,0.69997,0.53079,0.51268,0.48296,0.53566,0.13609,0.12665,1910
0.76174,0.7059,0.53222,0.51423,0.48159,0.5362,0.13594,0.1272,1910
0.76642,0.71008,0.53325,0.51574,0.47881,0.5295,0.13464,0.1276,1910
0.77144,0.71661,0.53476,0.5172,0.47817,0.53348,0.13483,0.12788,1910
0.77615,0.72209,0.53604,0.51844,0.47833,0.53486,0.13472,0.12783,1910
0.77637,0.72753,0.53677,0.51998,0.45399,0.5366,0.13288,0.12883,1910
0.78079,0.73294,0.53796,0.52147,0.45491,0.53824,0.13266,0.12968,1910
0.78526,0.73796,0.53929,0.52326,0.4561,0.53783,0.13287,0.13148,1910.1
0.78946,0.74259,0.54056,0.52466,0.45531,0.53558,0.13294,0.13197,1910.1
0.79371,0.74687,0.54179,0.52617,0.45481,0.53152,0.13285,0.13284,1910.1
0.79738,0.75079,0.54281,0.52639,0.44933,0.52445,0.13192,0.12941,1910.1
0.8008,0.75505,0.54396,0.52764,0.44108,0.51743,0.13117,0.12895,1910.1
0.80367,0.75833,0.54489,0.52831,0.42921,0.50473,0.12985,0.12675,1910.1
0.80631,0.761,0.54562,0.52947,0.41535,0.48703,0.12797,0.12604,1910.1
0.80847,0.76343,0.54631,0.53041,0.39734,0.46563,0.12598,0.12471,1910.1
0.81072,0.76504,0.54714,0.53147,0.37971,0.43532,0.12438,0.12383,1910.1
0.81253,0.76737,0.54776,0.53233,0.35923,0.41184,0.12234,0.12252,1910.2
0.81042,0.76836,0.54836,0.53315,0.29403,0.37375,0.12034,0.12131,1910.2
0.81163,0.77008,0.54846,0.53393,0.26809,0.34621,0.11649,0.11999,1910.2
0.81275,0.76953,0.54886,0.53452,0.24445,0.2858,0.11367,0.11798,1910.2
0.81352,0.76979,0.54924,0.53508,0.21905,0.23958,0.11075,0.11586,1910.2
0.81399,0.77003,0.5496,0.53561,0.19267,0.19925,0.10777,0.11368,1910.2
0.81419,0.77025,0.5498,0.53611,0.16555,0.16553,0.10402,0.11129,1910.2
0.81437,0.77022,0.54971,0.5366,0.14198,0.13432,0.098984,0.10867,1910.2
0.81432,0.7702,0.5499,0.53706,0.11915,0.10956,0.095065,0.10603,1910.2
0.81388,0.76997,0.55008,0.53749,0.094385,0.086938,0.091139,0.10332,1910.2
0.81366,0.76878,0.54998,0.53791,0.076689,0.054075,0.085988,0.10057,1910.3
0.8125,0.76842,0.55015,0.53817,0.04949,0.039416,0.082153,0.097209,1910.3
0.81197,0.76791,0.55031,0.53841,0.033904,0.025176,0.078477,0.093895,1910.3
0.81129,0.76724,0.55034,0.53865,0.018478,0.011014,0.074234,0.090645,1910.3
0.81065,0.76642,0.55037,0.53873,0.0063878,-0.0025557,0.070128,0.086721,1910.3
0.80986,0.76494,0.5504,0.53882,-0.0055099,-0.023323,0.066181,0.082821,1910.3
0.80894,0.76352,0.55031,0.53877,-0.017266,-0.040873,0.061688,0.078275,1910.3
0.80807,0.76035,0.55023,0.53872,-0.026598,-0.080658,0.057402,0.073799,1910.3
0.80723,0.75922,0.55015,0.53868,-0.033349,-0.085626,0.053371,0.069447,1910.3
0.80442,0.75833,0.54996,0.53864,-0.059241,-0.085376,0.048975,0.065252,1910.3
0.80334,0.75712,0.54978,0.5386,-0.064343,-0.088651,0.044848,0.061228,1910.4
0.80231,0.75633,0.54919,0.53845,-0.067793,-0.086882,0.038571,0.05678,1910.4
0.80115,0.75522,0.54892,0.53774,-0.072032,-0.088507,0.034403,0.049394,1910.4
0.79987,0.75398,0.54856,0.5375,-0.076689,-0.090897,0.029926,0.044768,1910.4
0.79845,0.75315,0.5482,0.53715,-0.082456,-0.09005,0.025661,0.039661,1910.4
0.79709,0.75166,0.54776,0.53693,-0.088112,-0.095473,0.020825,0.035465,1910.4
0.7956,0.75022,0.54742,0.5366,-0.094401,-0.10009,0.017048,0.030821,1910.4
0.79346,0.74882,0.5471,0.53628,-0.10608,-0.10383,0.013617,0.026525,1910.4
0.79188,0.74748,0.54668,0.53598,-0.11163,-0.10675,0.0098056,0.022585,1910.4
0.79036,0.74618,0.54627,0.53568,-0.11611,-0.10902,0.0063146,0.01898,1910.4
0.78889,0.74493,0.54577,0.53529,-0.11901,-0.11028,0.0025867,0.015084,1910.5
0.78746,0.74356,0.54538,0.53501,-0.12007,-0.11145,7.0366e-05,0.012386,1910.5
0.78609,0.74241,0.54489,0.53443,-0.12046,-0.11104,-0.0027312,0.0081558,1910.5
0.7846,0.74096,0.54442,0.53406,-0.12175,-0.11246,-0.0052944,0.0054471,1910.5
0.78297,0.73973,0.54396,0.53381,-0.12368,-0.11252,-0.0075982,0.0036326,1910.5
0.78104,0.73837,0.5435,0.53347,-0.12736,-0.11327,-0.0096776,0.0014339,1910.5
0.77952,0.73706,0.54296,0.53313,-0.12862,-0.11397,-0.012214,-0.00060725,1910.5
0.77788,0.7351,0.54242,0.53281,-0.13151,-0.11879,-0.014818,-0.0026145,1910.5
0.7761,0.73354,0.54189,0.53249,-0.13501,-0.12132,-0.017184,-0.0044079,1910.5
0.7742,0.73149,0.54137,0.53218,-0.13924,-0.12655,-0.019354,-0.0060239,1910.5
0.77235,0.72967,0.54086,0.53178,-0.14281,-0.13034,-0.021295,-0.0080386,1910.6
0.77037,0.72753,0.54037,0.53138,-0.14696,-0.13581,-0.023023,-0.0098528,1910.6
0.76845,0.72544,0.53988,0.531,-0.15017,-0.14056,-0.024493,-0.011433,1910.6
0.7664,0.72415,0.5394,0.53062,-0.15262,-0.13923,-0.025528,-0.012643,1910.6
0.7646,0.72274,0.53893,0.53026,-0.15344,-0.13874,-0.026433,-0.013721,1910.6
0.76248,0.72101,0.53847,0.5299,-0.15607,-0.14004,-0.027248,-0.0147,1910.6
0.76042,0.71933,0.53802,0.52916,-0.15795,-0.14076,-0.027913,-0.01728,1910.6
0.75823,0.71716,0.53759,0.52882,-0.16049,-0.14395,-0.028503,-0.017969,1910.6
0.75611,0.71523,0.53716,0.52819,-0.16276,-0.14603,-0.029046,-0.019935,1910.6
0.75386,0.71297,0.53674,0.52777,-0.16691,-0.15085,-0.029705,-0.021089,1910.6
0.75148,0.71078,0.53623,0.52685,-0.17168,-0.15527,-0.030734,-0.024561,1910.7
0.74917,0.70845,0.53583,0.52645,-0.17599,-0.16048,-0.031218,-0.025424,1910.7
0.74673,0.70618,0.53534,0.52554,-0.18091,-0.16514,-0.032066,-0.028689,1910.7
